Order Date,City,Category,Sales
2016-09-26,Hesperia,Furniture,424.9575
2016-09-26,Houston,Furniture,454.965
2016-09-26,Houston,Office Supplies,115.472
2016-09-26,Iowa City,Office Supplies,9.99
2016-09-26,Redlands,Office Supplies,124.58
2016-09-26,San Francisco,Office Supplies,12.96
2016-09-26,Tallahassee,Technology,431.976
2016-09-27,Atlanta,Office Supplies,31.830000000000002
2016-09-27,Huntsville,Furniture,956.6648
2016-09-27,Lancaster,Office Supplies,2.907
2016-09-27,Seattle,Technology,1001.584
2016-09-28,Quincy,Office Supplies,99.136
2016-09-29,Columbus,Office Supplies,40.88
2016-09-29,Los Angeles,Office Supplies,18.97
2016-09-29,Los Angeles,Technology,36.24
2016-09-29,Mobile,Office Supplies,88.86
2016-09-29,Mobile,Technology,209.97
2016-09-29,Philadelphia,Office Supplies,15.936
2016-09-29,San Francisco,Office Supplies,27.24
2016-09-29,Springfield,Technology,859.2
2016-09-29,Yuma,Office Supplies,10.496
2016-09-30,New York City,Furniture,523.92
2016-09-30,Quincy,Office Supplies,1.964
2016-10-01,Amarillo,Office Supplies,28.352
2016-10-01,Amarillo,Technology,79.512
2016-10-01,Hialeah,Office Supplies,36.364
2016-10-01,La Porte,Furniture,41.85
2016-10-01,La Porte,Technology,69.9
2016-10-01,New York City,Furniture,330.588
2016-10-01,San Francisco,Furniture,194.848
2016-10-02,Lafayette,Office Supplies,836.7900000000001
2016-10-02,Lafayette,Technology,17499.95
2016-10-02,New York City,Office Supplies,61.44
2016-10-02,Phoenix,Office Supplies,54.792
2016-10-03,Grand Prairie,Furniture,38.08
2016-10-03,Houston,Office Supplies,15.648
2016-10-03,Lake Forest,Furniture,915.136
2016-10-03,Lake Forest,Office Supplies,112.53999999999999
2016-10-03,New York City,Furniture,599.292
2016-10-04,Baltimore,Furniture,239.372
2016-10-04,Coral Gables,Furniture,11.568
2016-10-04,Coral Gables,Technology,52.68
2016-10-04,Providence,Office Supplies,149.5
2016-10-04,Providence,Technology,5399.91
2016-10-04,The Colony,Office Supplies,59.752
2016-10-06,Pueblo,Office Supplies,29.880000000000003
2016-10-06,Pueblo,Technology,771.6700000000001
2016-10-06,Tulsa,Office Supplies,28.85
2016-10-07,Los Angeles,Office Supplies,37.824
2016-10-07,Marysville,Office Supplies,93.36
2016-10-07,Philadelphia,Office Supplies,4.928
2016-10-07,Spokane,Technology,837.6
2016-10-08,Charlotte,Office Supplies,387.72
2016-10-08,Houston,Furniture,51.712
2016-10-08,Los Angeles,Office Supplies,61.96
2016-10-08,San Antonio,Office Supplies,60.144
2016-10-09,Philadelphia,Furniture,332.832
2016-10-09,Philadelphia,Office Supplies,19.136
2016-10-09,Phoenix,Furniture,169.568
2016-10-09,Phoenix,Office Supplies,1.408
2016-10-09,Troy,Technology,23.976
2016-10-10,Denver,Furniture,211.666
2016-10-10,Denver,Technology,15.992
2016-10-10,Greensboro,Office Supplies,24.703
2016-10-10,La Porte,Furniture,14.0
2016-10-10,La Porte,Office Supplies,16.392
2016-10-11,Chicago,Office Supplies,33.064
2016-10-13,Aurora,Furniture,752.4100000000001
2016-10-13,Laredo,Furniture,139.92
2016-10-13,Laredo,Office Supplies,30.445999999999998
2016-10-13,Laredo,Technology,191.976
2016-10-13,New York City,Furniture,82.26
2016-10-13,New York City,Office Supplies,197.41
2016-10-13,Roseville,Furniture,43.12
2016-10-13,Roseville,Office Supplies,213.076
2016-10-14,Appleton,Technology,1649.75
2016-10-14,Jacksonville,Furniture,102.592
2016-10-14,Jacksonville,Office Supplies,179.952
2016-10-14,Jacksonville,Technology,22.704
2016-10-14,New York City,Office Supplies,111.96
2016-10-14,New York City,Technology,1091.93
2016-10-14,Seattle,Technology,177.0
2016-10-15,Oklahoma City,Office Supplies,1052.77
2016-10-15,Oklahoma City,Technology,5.5
2016-10-15,Salt Lake City,Office Supplies,219.12
2016-10-15,Springfield,Office Supplies,342.76
2016-10-16,New York City,Furniture,142.182
2016-10-17,Columbia,Office Supplies,1927.59
2016-10-17,Columbia,Technology,449.97
2016-10-17,Fresno,Furniture,120.666
2016-10-17,Perth Amboy,Furniture,120.98
2016-10-17,Perth Amboy,Office Supplies,315.98
2016-10-17,San Francisco,Office Supplies,18.16
2016-10-18,Tempe,Furniture,307.92
2016-10-20,Arlington,Furniture,61.1
2016-10-20,El Cajon,Furniture,387.136
2016-10-20,Houston,Furniture,56.686
2016-10-20,Houston,Office Supplies,76.264
2016-10-20,Los Angeles,Office Supplies,19.296
2016-10-20,Newark,Office Supplies,7.152
2016-10-20,Trenton,Office Supplies,20.86
2016-10-20,Trenton,Technology,317.68
2016-10-21,Baltimore,Technology,98.16
2016-10-21,Columbus,Technology,235.152
2016-10-21,Fort Lauderdale,Furniture,45.568
2016-10-21,Fort Lauderdale,Office Supplies,28.752
2016-10-21,Jackson,Office Supplies,111.672
2016-10-21,Lakewood,Furniture,661.176
2016-10-21,Los Angeles,Furniture,262.096
2016-10-21,Los Angeles,Office Supplies,353.31
2016-10-21,Manchester,Furniture,1043.92
2016-10-21,Manchester,Office Supplies,135.35
2016-10-21,Newark,Office Supplies,7.92
2016-10-21,North Las Vegas,Office Supplies,4685.076
2016-10-21,Riverside,Office Supplies,22.92
2016-10-21,San Antonio,Technology,106.08
2016-10-21,San Diego,Office Supplies,154.44
2016-10-22,Detroit,Furniture,31.4
2016-10-22,Richmond,Furniture,39.92
2016-10-22,Seattle,Furniture,101.94
2016-10-22,Seattle,Office Supplies,15.02
2016-10-23,Chicago,Furniture,16.156
2016-10-23,Chicago,Office Supplies,54.816
2016-10-23,New York City,Office Supplies,379.4
2016-10-23,Seattle,Office Supplies,17.05
2016-10-24,Houston,Office Supplies,15.552
2016-10-24,Lebanon,Technology,239.976
2016-10-24,Los Angeles,Technology,459.98
2016-10-24,San Francisco,Technology,649.99
2016-10-25,Miami,Technology,783.96
2016-10-27,Hampton,Furniture,290.98
2016-10-27,New York City,Furniture,427.644
2016-10-27,New York City,Office Supplies,83.878
2016-10-27,San Francisco,Office Supplies,136.088
2016-10-27,Troy,Furniture,40.2
2016-10-28,Belleville,Furniture,77.6
2016-10-28,Belleville,Office Supplies,1186.0700000000002
2016-10-28,Boynton Beach,Furniture,276.968
2016-10-28,Boynton Beach,Office Supplies,37.425
2016-10-28,Greenville,Office Supplies,17.616
2016-10-28,Los Angeles,Office Supplies,93.06
2016-10-28,Los Angeles,Technology,302.376
2016-10-28,New York City,Office Supplies,12.42
2016-10-28,Rochester,Furniture,756.8
2016-10-28,San Francisco,Office Supplies,100.49600000000001
2016-10-28,Tampa,Office Supplies,38.19
2016-10-29,Bridgeton,Office Supplies,52.410000000000004
2016-10-29,Lansing,Furniture,67.0
2016-10-29,Los Angeles,Office Supplies,11.744
2016-10-30,New York City,Office Supplies,143.702
2016-10-30,San Luis Obispo,Office Supplies,3.62
2016-10-30,Sterling Heights,Office Supplies,11.68
2016-10-31,Hollywood,Office Supplies,32.064
2016-10-31,Los Angeles,Office Supplies,1085.42
2016-10-31,Philadelphia,Furniture,492.835
2016-10-31,San Francisco,Furniture,1403.92
2016-10-31,Tulsa,Furniture,368.97
2016-10-31,Tulsa,Office Supplies,367.29
2016-11-01,Chicago,Technology,68.112
2016-11-01,Conroe,Office Supplies,111.672
2016-11-01,Salem,Office Supplies,251.79
2016-11-01,Salem,Technology,21.8
2016-11-03,Dallas,Office Supplies,9.248
2016-11-03,Henderson,Furniture,867.0400000000001
2016-11-03,Henderson,Office Supplies,36.730000000000004
2016-11-03,Los Angeles,Furniture,217.584
2016-11-03,Los Angeles,Office Supplies,1750.92
2016-11-03,Los Angeles,Technology,82.95
2016-11-03,Marysville,Office Supplies,8.82
2016-11-03,Philadelphia,Furniture,470.155
2016-11-03,Philadelphia,Technology,72.0
2016-11-03,Portland,Office Supplies,4.158
2016-11-03,Portland,Technology,179.991
2016-11-03,Urbandale,Office Supplies,103.19999999999999
2016-11-04,Charlotte,Furniture,876.3
2016-11-04,Charlotte,Office Supplies,230.624
2016-11-04,Chula Vista,Office Supplies,192.8
2016-11-04,Eugene,Furniture,755.136
2016-11-04,Eugene,Office Supplies,709.8960000000001
2016-11-04,Houston,Furniture,77.488
2016-11-04,Los Angeles,Office Supplies,50.768
2016-11-04,Louisville,Office Supplies,10.74
2016-11-04,Miami,Furniture,50.496
2016-11-04,San Diego,Technology,686.4
2016-11-04,San Francisco,Furniture,38.29
2016-11-04,Seattle,Furniture,209.88
2016-11-05,Houston,Furniture,1819.7928000000002
2016-11-05,Houston,Office Supplies,16.152
2016-11-05,Houston,Technology,171.96
2016-11-05,Laredo,Office Supplies,11.84
2016-11-05,Lawrence,Office Supplies,196.33
2016-11-05,Philadelphia,Technology,23.988
2016-11-05,San Francisco,Office Supplies,53.248
2016-11-05,San Jose,Furniture,113.888
2016-11-05,San Jose,Office Supplies,187.25
2016-11-05,San Jose,Technology,72.0
2016-11-05,Seattle,Technology,479.72
2016-11-05,Virginia Beach,Furniture,1030.76
2016-11-05,Virginia Beach,Technology,89.97
2016-11-06,Jacksonville,Furniture,243.55200000000002
2016-11-06,Jacksonville,Office Supplies,124.88
2016-11-06,Los Angeles,Furniture,319.98400000000004
2016-11-06,San Diego,Office Supplies,84.84
2016-11-07,Cheyenne,Furniture,1603.136
2016-11-07,Dallas,Furniture,44.46
2016-11-07,Dallas,Office Supplies,314.088
2016-11-07,Lakewood,Office Supplies,14.96
2016-11-07,Los Angeles,Office Supplies,90.396
2016-11-07,Newark,Technology,119.976
2016-11-07,Oceanside,Office Supplies,12.9
2016-11-07,Rochester,Office Supplies,406.56399999999996
2016-11-07,Rochester,Technology,623.9300000000001
2016-11-07,San Francisco,Furniture,14.82
2016-11-07,San Francisco,Office Supplies,57.584
2016-11-07,San Francisco,Technology,479.97
2016-11-07,Seattle,Office Supplies,27.68
2016-11-08,Henderson,Furniture,993.9000000000001
2016-11-09,Oakland,Technology,479.97
2016-11-10,Houston,Technology,279.944
2016-11-10,Los Angeles,Furniture,467.46
2016-11-10,Los Angeles,Office Supplies,999.674
2016-11-10,New York City,Office Supplies,73.856
2016-11-10,New York City,Technology,881.93
2016-11-10,Oklahoma City,Furniture,341.96
2016-11-10,Oklahoma City,Technology,221.98
2016-11-10,Sacramento,Furniture,9.98
2016-11-10,San Francisco,Office Supplies,301.18399999999997
2016-11-10,Springfield,Furniture,185.58800000000002
2016-11-10,Springfield,Office Supplies,612.384
2016-11-10,Springfield,Technology,220.878
2016-11-10,Toledo,Office Supplies,53.696
2016-11-10,Troy,Office Supplies,31.104
2016-11-10,Warner Robins,Office Supplies,41.86
2016-11-11,Apopka,Office Supplies,681.432
2016-11-11,Arlington Heights,Office Supplies,14.112
2016-11-11,Chicago,Furniture,47.992
2016-11-11,Chicago,Technology,95.968
2016-11-11,Detroit,Technology,257.98
2016-11-11,New York City,Furniture,245.646
2016-11-11,New York City,Office Supplies,294.68
2016-11-11,New York City,Technology,95.97
2016-11-11,Noblesville,Furniture,2678.94
2016-11-11,San Francisco,Furniture,500.072
2016-11-11,San Francisco,Office Supplies,31.504
2016-11-12,Chicago,Furniture,22.752
2016-11-12,La Porte,Office Supplies,383.14
2016-11-12,Mesa,Office Supplies,10.638
2016-11-12,Mesa,Technology,31.984
2016-11-12,Parma,Furniture,3461.248
2016-11-12,Parma,Office Supplies,126.848
2016-11-12,San Diego,Furniture,674.352
2016-11-12,San Diego,Technology,203.976
2016-11-13,Auburn,Furniture,4.18
2016-11-13,Highland Park,Office Supplies,3.136
2016-11-13,New York City,Office Supplies,294.75
2016-11-13,New York City,Technology,2279.96
2016-11-13,Oklahoma City,Furniture,30.36
2016-11-13,Philadelphia,Office Supplies,217.056
2016-11-13,Seattle,Furniture,19.54
2016-11-13,Thomasville,Office Supplies,52.136
2016-11-13,Vancouver,Office Supplies,44.02
2016-11-14,Atlanta,Office Supplies,13.54
2016-11-14,Atlanta,Technology,499.98
2016-11-14,Baltimore,Technology,89.97
2016-11-14,Houston,Office Supplies,2.296
2016-11-14,Los Angeles,Office Supplies,9.84
2016-11-14,New York City,Furniture,408.006
2016-11-14,New York City,Office Supplies,64.09
2016-11-14,New York City,Technology,13.98
2016-11-14,Newark,Furniture,19.92
2016-11-14,Newark,Office Supplies,16.45
2016-11-14,Philadelphia,Furniture,428.634
2016-11-14,Philadelphia,Technology,1199.976
2016-11-14,San Francisco,Office Supplies,7.38
2016-11-15,Burlington,Furniture,630.024
2016-11-15,Los Angeles,Office Supplies,1054.928
2016-11-15,Los Angeles,Technology,99.39
2016-11-15,San Diego,Technology,361.376
2016-11-16,Carlsbad,Office Supplies,28.4
2016-11-16,Roseville,Office Supplies,8.32
2016-11-17,Carlsbad,Office Supplies,10.776
2016-11-17,San Francisco,Office Supplies,49.5
2016-11-17,The Colony,Office Supplies,15.232
2016-11-17,The Colony,Technology,67.176
2016-11-18,Concord,Office Supplies,61.12
2016-11-18,Huntsville,Technology,1319.96
2016-11-18,Kent,Office Supplies,103.968
2016-11-18,Los Angeles,Office Supplies,67.84
2016-11-18,Los Angeles,Technology,61.192
2016-11-18,Oklahoma City,Office Supplies,1117.92
2016-11-18,Pasadena,Furniture,255.108
2016-11-18,Pasadena,Office Supplies,74.864
2016-11-18,San Diego,Technology,595.0
2016-11-18,Taylor,Furniture,301.96
2016-11-19,Houston,Furniture,2.328
2016-11-19,Houston,Office Supplies,222.38
2016-11-19,Houston,Technology,71.96
2016-11-19,Indianapolis,Office Supplies,54.96
2016-11-19,Jacksonville,Office Supplies,18.48
2016-11-19,Long Beach,Office Supplies,53.49
2016-11-19,New York City,Office Supplies,147.91199999999998
2016-11-19,Niagara Falls,Office Supplies,34.992000000000004
2016-11-19,Seattle,Furniture,31.96
2016-11-20,Cincinnati,Office Supplies,32.751
2016-11-20,Columbus,Furniture,86.97
2016-11-20,Columbus,Office Supplies,366.13200000000006
2016-11-20,Columbus,Technology,255.984
2016-11-20,Edmond,Office Supplies,14.62
2016-11-20,Edmond,Technology,944.93
2016-11-20,Houston,Furniture,325.498
2016-11-20,Houston,Technology,274.112
2016-11-20,Los Angeles,Office Supplies,39.0
2016-11-20,Montebello,Technology,27.88
2016-11-20,Newark,Office Supplies,128.4
2016-11-20,Orlando,Furniture,289.568
2016-11-20,Orlando,Office Supplies,39.72
2016-11-20,Orlando,Technology,244.768
2016-11-21,Chicago,Office Supplies,60.0
2016-11-21,Chicago,Technology,81.576
2016-11-21,Columbus,Furniture,205.506
2016-11-21,Columbus,Technology,30.345
2016-11-21,Des Moines,Office Supplies,40.46
2016-11-21,Des Moines,Technology,404.94
2016-11-21,Gresham,Furniture,195.136
2016-11-21,Los Angeles,Office Supplies,32.4
2016-11-21,New York City,Furniture,113.568
2016-11-21,New York City,Office Supplies,12.96
2016-11-22,Detroit,Office Supplies,49.44
2016-11-22,Houston,Office Supplies,36.408
2016-11-22,Houston,Technology,24.032
2016-11-22,New York City,Furniture,39.88
2016-11-22,New York City,Office Supplies,167.284
2016-11-23,Philadelphia,Furniture,84.81599999999999
2016-11-23,Philadelphia,Office Supplies,15.8
2016-11-24,Baltimore,Furniture,207.76
2016-11-24,Bellevue,Office Supplies,25.35
2016-11-24,Cleveland,Office Supplies,40.752
2016-11-24,Cleveland,Technology,139.96
2016-11-24,Dallas,Office Supplies,134.656
2016-11-24,Dallas,Technology,1050.1200000000001
2016-11-24,Hialeah,Furniture,339.92
2016-11-24,Hialeah,Office Supplies,52.912
2016-11-24,Los Angeles,Furniture,1694.692
2016-11-24,Los Angeles,Technology,1253.34
2016-11-24,Medford,Office Supplies,24.784
2016-11-24,New York City,Office Supplies,35.256
2016-11-24,New York City,Technology,88.4
2016-11-24,Philadelphia,Office Supplies,4.416
2016-11-24,Seattle,Furniture,82.26
2016-11-24,Seattle,Office Supplies,1219.96
2016-11-25,Huntsville,Office Supplies,73.36
2016-11-25,Jackson,Furniture,1568.61
2016-11-25,Jackson,Office Supplies,17.3
2016-11-25,Jackson,Technology,160.0
2016-11-25,Jacksonville,Office Supplies,5.08
2016-11-25,Jonesboro,Technology,59.98
2016-11-25,Lancaster,Office Supplies,456.588
2016-11-25,Lancaster,Technology,4559.960999999999
2016-11-25,Los Angeles,Furniture,194.352
2016-11-25,Plainfield,Office Supplies,563.4
2016-11-25,Plainfield,Technology,319.92
2016-11-26,El Paso,Office Supplies,17.856
2016-11-26,Los Angeles,Furniture,4002.0440000000003
2016-11-26,Los Angeles,Office Supplies,102.13
2016-11-26,Miami,Office Supplies,3.744
2016-11-26,Mobile,Office Supplies,196.41000000000003
2016-11-26,Mobile,Technology,3040.0
2016-11-26,New York City,Furniture,313.176
2016-11-26,Philadelphia,Office Supplies,78.759
2016-11-26,Philadelphia,Technology,494.982
2016-11-26,Seattle,Office Supplies,7.312
2016-11-26,Shelton,Office Supplies,13.36
2016-11-26,Shelton,Technology,59.97
2016-11-27,Chicago,Office Supplies,97.984
2016-11-27,Chicago,Technology,62.4
2016-11-27,East Orange,Office Supplies,345.46999999999997
2016-11-27,Fort Lauderdale,Furniture,331.023
2016-11-27,Fort Lauderdale,Technology,116.76
2016-11-27,Lincoln Park,Office Supplies,167.292
2016-11-27,Overland Park,Office Supplies,152.0
2016-11-27,Overland Park,Technology,34.95
2016-11-27,Phoenix,Office Supplies,39.808
2016-11-27,Scottsdale,Technology,271.992
2016-11-27,Westfield,Furniture,31.56
2016-11-28,Fairfield,Office Supplies,7.16
2016-11-28,Marietta,Furniture,182.67
2016-11-28,Marietta,Office Supplies,2389.3199999999997
2016-11-28,Marietta,Technology,101.7
2016-11-28,Palm Coast,Office Supplies,7.434
2016-11-28,Philadelphia,Furniture,347.802
2016-11-28,Philadelphia,Office Supplies,52.104
2016-11-28,Philadelphia,Technology,340.182
2016-11-29,Aurora,Furniture,242.176
2016-11-29,Dallas,Technology,58.416
2016-11-30,Detroit,Furniture,389.97
2016-11-30,Detroit,Office Supplies,543.98
2016-11-30,Hickory,Technology,36.192
2016-12-01,Fairfield,Furniture,751.92
2016-12-01,Fairfield,Office Supplies,88.08
2016-12-01,Franklin,Furniture,477.159
2016-12-01,Franklin,Office Supplies,901.95
2016-12-01,Franklin,Technology,137.94
2016-12-01,Knoxville,Office Supplies,4.704
2016-12-01,Los Angeles,Office Supplies,23.04
2016-12-01,Oxnard,Furniture,31.96
2016-12-01,Oxnard,Office Supplies,1183.7600000000002
2016-12-01,Raleigh,Technology,863.928
2016-12-01,Richmond,Furniture,17.31
2016-12-01,Richmond,Office Supplies,2145.25
2016-12-01,Rochester,Office Supplies,23.92
2016-12-01,Rockville,Furniture,172.5
2016-12-01,Rockville,Technology,179.97
2016-12-01,San Angelo,Furniture,333.676
2016-12-01,San Angelo,Office Supplies,11.648
2016-12-01,San Francisco,Furniture,16.74
2016-12-02,Houston,Furniture,781.864
2016-12-02,Houston,Office Supplies,30.816
2016-12-02,Longmont,Technology,165.6
2016-12-02,Marion,Office Supplies,115.84
2016-12-02,New York City,Office Supplies,505.368
2016-12-02,Providence,Furniture,72.42
2016-12-02,Providence,Office Supplies,2079.4
2016-12-02,Providence,Technology,629.95
2016-12-02,San Francisco,Office Supplies,100.25
2016-12-02,San Jose,Furniture,14.52
2016-12-02,San Jose,Office Supplies,188.588
2016-12-03,Los Angeles,Furniture,111.9
2016-12-03,Los Angeles,Office Supplies,772.68
2016-12-03,Los Angeles,Technology,1649.95
2016-12-03,Morgan Hill,Furniture,474.37
2016-12-03,Morgan Hill,Office Supplies,70.64
2016-12-03,Oceanside,Furniture,942.6779999999999
2016-12-03,Oceanside,Office Supplies,222.65
2016-12-03,Philadelphia,Office Supplies,413.008
2016-12-03,Richmond,Furniture,611.94
2016-12-04,Auburn,Office Supplies,15.528
2016-12-04,New York City,Furniture,113.79
2016-12-04,New York City,Office Supplies,631.9680000000001
2016-12-04,New York City,Technology,78.15
2016-12-04,San Francisco,Office Supplies,104.85
2016-12-05,Chicago,Office Supplies,15.488
2016-12-05,Franklin,Furniture,2033.78
2016-12-05,Franklin,Office Supplies,171.55
2016-12-05,Franklin,Technology,534.42
2016-12-05,Georgetown,Office Supplies,584.82
2016-12-05,Georgetown,Technology,699.98
2016-12-05,Murray,Furniture,191.82
