Order Date,Sub-Category,Sales
2017-06-16,Art,37.936
2017-06-16,Binders,5.936
2017-06-16,Chairs,1514.92
2017-06-16,Paper,230.14
2017-06-16,Phones,257.96999999999997
2017-06-16,Supplies,16.68
2017-06-17,Accessories,101.34
2017-06-17,Binders,62.976
2017-06-17,Furnishings,155.25
2017-06-17,Machines,3404.5
2017-06-17,Paper,12.224
2017-06-17,Storage,160.382
2017-06-18,Bookcases,917.9235
2017-06-18,Paper,113.232
2017-06-19,Accessories,225.448
2017-06-19,Appliances,2.7079999999999997
2017-06-19,Binders,18.456
2017-06-19,Chairs,760.116
2017-06-19,Furnishings,89.104
2017-06-19,Paper,268.556
2017-06-19,Storage,282.884
2017-06-19,Supplies,11.184
2017-06-19,Tables,457.485
2017-06-20,Accessories,389.91999999999996
2017-06-20,Art,5.248
2017-06-20,Binders,51.312
2017-06-20,Labels,9.82
2017-06-20,Paper,63.504
2017-06-20,Phones,503.96
2017-06-20,Storage,4.464
2017-06-21,Binders,129.89600000000002
2017-06-21,Furnishings,17.92
2017-06-21,Paper,447.84
2017-06-22,Binders,44.523
2017-06-22,Chairs,487.96
2017-06-22,Envelopes,37.608
2017-06-22,Storage,8.928
2017-06-24,Art,517.34
2017-06-24,Binders,285.924
2017-06-24,Chairs,172.764
2017-06-24,Fasteners,2.88
2017-06-24,Furnishings,276.69
2017-06-24,Paper,32.016
2017-06-25,Art,5.344
2017-06-25,Bookcases,400.784
2017-06-25,Fasteners,11.304
2017-06-25,Labels,71.04
2017-06-25,Phones,148.48
2017-06-25,Tables,871.4
2017-06-26,Accessories,431.928
2017-06-26,Art,15.92
2017-06-26,Binders,102.368
2017-06-26,Chairs,273.552
2017-06-26,Furnishings,526.45
2017-06-26,Labels,13.872
2017-06-26,Paper,73.06
2017-06-26,Phones,1688.0059999999999
2017-06-26,Storage,1070.58
2017-06-26,Supplies,28.4
2017-06-27,Accessories,1287.45
2017-06-27,Chairs,191.646
2017-06-27,Furnishings,126.3
2017-06-27,Paper,39.510000000000005
2017-06-29,Accessories,62.31
2017-06-29,Appliances,384.332
2017-06-29,Art,11.68
2017-06-29,Binders,1220.012
2017-06-29,Bookcases,1048.8192
2017-06-29,Furnishings,25.16
2017-06-29,Paper,5.184
2017-06-29,Storage,1426.49
2017-06-29,Supplies,30.69
2017-06-29,Tables,307.314
2017-06-30,Binders,75.792
2017-06-30,Bookcases,435.999
2017-06-30,Chairs,569.058
2017-06-30,Furnishings,55.974000000000004
2017-06-30,Paper,204.95
2017-06-30,Phones,1001.584
2017-06-30,Storage,1333.99
2017-06-30,Tables,1044.63
2017-07-01,Binders,169.99
2017-07-01,Paper,25.92
2017-07-01,Storage,443.92
2017-07-02,Binders,5.232
2017-07-02,Paper,163.96
2017-07-03,Accessories,2030.6799999999998
2017-07-03,Art,9.552
2017-07-03,Furnishings,801.53
2017-07-03,Machines,2992.332
2017-07-03,Paper,362.312
2017-07-03,Phones,463.93
2017-07-03,Storage,87.92
2017-07-03,Tables,215.148
2017-07-05,Binders,17.71
2017-07-05,Furnishings,332.028
2017-07-05,Paper,46.656
2017-07-05,Phones,79.96
2017-07-06,Binders,2.946
2017-07-06,Chairs,361.376
2017-07-06,Paper,16.056
2017-07-07,Accessories,796.6959999999999
2017-07-07,Binders,17.472
2017-07-07,Bookcases,87.21
2017-07-07,Fasteners,5.94
2017-07-07,Paper,15.552
2017-07-07,Phones,683.988
2017-07-07,Storage,13.392
2017-07-08,Accessories,191.9
2017-07-08,Art,255.73999999999998
2017-07-08,Binders,109.54400000000001
2017-07-08,Furnishings,484.1
2017-07-08,Labels,861.6600000000001
2017-07-08,Paper,77.32
2017-07-09,Appliances,58.464
2017-07-09,Art,127.88000000000001
2017-07-09,Binders,1.08
2017-07-09,Furnishings,526.45
2017-07-09,Paper,274.8
2017-07-09,Phones,257.98
2017-07-09,Storage,424.55999999999995
2017-07-10,Appliances,41.91
2017-07-10,Furnishings,18.84
2017-07-10,Storage,298.464
2017-07-11,Accessories,1420.05
2017-07-11,Appliances,168.1
2017-07-11,Art,30.32
2017-07-11,Binders,29.8
2017-07-11,Labels,8.67
2017-07-11,Phones,71.952
2017-07-12,Paper,3.816
2017-07-13,Furnishings,91.008
2017-07-13,Paper,13.56
2017-07-13,Phones,39.594
2017-07-13,Storage,360.38
2017-07-14,Accessories,140.97
2017-07-14,Art,85.04
2017-07-14,Binders,4.448
2017-07-14,Fasteners,4.96
2017-07-14,Furnishings,692.45
2017-07-14,Paper,9.248
2017-07-14,Phones,2360.322
2017-07-14,Storage,301.496
2017-07-15,Accessories,41.9
2017-07-15,Appliances,179.94
2017-07-15,Art,6.56
2017-07-15,Binders,26.55
2017-07-15,Chairs,664.146
2017-07-15,Labels,7.83
2017-07-15,Paper,21.92
2017-07-15,Tables,1183.383
2017-07-16,Art,2.912
2017-07-16,Chairs,313.724
2017-07-17,Bookcases,1194.165
2017-07-17,Copiers,479.984
2017-07-17,Envelopes,57.9
2017-07-17,Furnishings,46.983999999999995
2017-07-17,Paper,132.3
2017-07-17,Phones,269.98
2017-07-17,Storage,10.56
2017-07-18,Binders,7.656
2017-07-18,Chairs,672.288
2017-07-18,Copiers,599.97
2017-07-18,Paper,16.096
2017-07-18,Supplies,9.184
2017-07-18,Tables,801.6
2017-07-20,Accessories,389.97
2017-07-20,Appliances,416.32
2017-07-20,Binders,839.8100000000001
2017-07-20,Chairs,346.704
2017-07-20,Furnishings,192.712
2017-07-20,Labels,14.62
2017-07-20,Paper,13.36
2017-07-20,Storage,69.712
2017-07-21,Appliances,17.48
2017-07-21,Art,151.13
2017-07-21,Binders,198.39
2017-07-21,Bookcases,302.94
2017-07-21,Chairs,225.296
2017-07-21,Furnishings,8.8
2017-07-21,Paper,22.82
2017-07-21,Phones,2180.6440000000002
2017-07-21,Storage,222.32
2017-07-21,Supplies,231.72
2017-07-21,Tables,124.404
2017-07-22,Chairs,526.344
2017-07-22,Phones,29.97
2017-07-23,Accessories,559.7
2017-07-23,Art,133.216
2017-07-23,Binders,42.24
2017-07-23,Labels,41.4
2017-07-23,Paper,121.632
2017-07-24,Copiers,2399.96
2017-07-25,Furnishings,20.096
2017-07-25,Labels,23.534
2017-07-25,Paper,20.736
2017-07-25,Storage,259.92
2017-07-25,Supplies,37.752
2017-07-25,Tables,436.70399999999995
2017-07-26,Accessories,1649.95
2017-07-26,Chairs,362.352
2017-07-27,Accessories,234.95
2017-07-27,Chairs,194.848
2017-07-27,Furnishings,129.802
2017-07-27,Paper,39.16
2017-07-27,Phones,543.92
2017-07-28,Binders,9.984
2017-07-28,Phones,1145.6
2017-07-28,Storage,14.98
2017-07-29,Accessories,90.57
2017-07-29,Appliances,172.46800000000002
2017-07-29,Art,64.488
2017-07-29,Binders,33.48
2017-07-29,Bookcases,115.96
2017-07-29,Chairs,302.67
2017-07-29,Fasteners,2.896
2017-07-29,Phones,608.7620000000001
2017-07-30,Binders,76.776
2017-07-30,Labels,26.25
2017-07-30,Phones,89.95
2017-07-30,Storage,330.4
2017-07-31,Accessories,41.424
2017-07-31,Appliances,155.88
2017-07-31,Binders,878.48
2017-07-31,Furnishings,36.96
2017-07-31,Paper,66.356
2017-07-31,Phones,322.36800000000005
2017-07-31,Storage,56.56
2017-08-01,Binders,54.896
2017-08-01,Machines,1439.982
2017-08-01,Paper,36.288
2017-08-01,Phones,367.94399999999996
2017-08-01,Storage,186.54
2017-08-03,Accessories,39.816
2017-08-03,Bookcases,183.372
2017-08-03,Furnishings,123.96
2017-08-03,Labels,68.27
2017-08-03,Storage,115.93
2017-08-04,Binders,3.318
2017-08-04,Envelopes,8.784
2017-08-04,Paper,7.968
2017-08-05,Accessories,79.78
2017-08-05,Binders,125.88
2017-08-05,Labels,133.2
2017-08-05,Paper,13.76
2017-08-05,Storage,151.056
2017-08-06,Art,227.88
2017-08-06,Bookcases,145.74
2017-08-06,Furnishings,15.4
2017-08-06,Labels,24.64
2017-08-06,Paper,115.296
2017-08-06,Phones,824.95
2017-08-06,Supplies,70.12
2017-08-07,Accessories,319.16
2017-08-07,Appliances,1473.1
2017-08-07,Art,116.47999999999999
2017-08-07,Binders,56.84
2017-08-07,Chairs,207.184
2017-08-07,Furnishings,51.75
2017-08-07,Paper,269.11
2017-08-07,Phones,867.84
2017-08-07,Storage,118.16
2017-08-10,Envelopes,70.08
2017-08-10,Furnishings,121.3
2017-08-10,Paper,177.2
2017-08-10,Phones,1454.49
2017-08-11,Art,9.184
2017-08-11,Binders,490.37399999999997
2017-08-11,Paper,55.584
2017-08-11,Phones,153.584
2017-08-12,Accessories,174.95
2017-08-12,Appliances,542.94
2017-08-12,Art,237.42000000000002
2017-08-12,Binders,100.704
2017-08-12,Chairs,1779.9
2017-08-12,Copiers,299.99
2017-08-12,Furnishings,54.92
2017-08-12,Paper,212.896
2017-08-12,Phones,242.624
2017-08-12,Storage,46.74
2017-08-13,Accessories,1.584
2017-08-13,Appliances,355.838
2017-08-13,Art,59.52
2017-08-13,Binders,1650.6060000000002
2017-08-13,Chairs,423.648
2017-08-13,Envelopes,14.76
2017-08-13,Fasteners,24.32
2017-08-13,Furnishings,31.984
2017-08-13,Labels,17.544
2017-08-13,Storage,31.44
2017-08-13,Supplies,31.92
2017-08-14,Art,16.68
2017-08-14,Labels,5.76
2017-08-14,Tables,418.296
2017-08-15,Appliances,97.84
2017-08-15,Labels,50.4
2017-08-15,Storage,1801.632
2017-08-16,Binders,13.428
2017-08-16,Storage,67.136
2017-08-17,Accessories,98.16
2017-08-17,Appliances,2557.154
2017-08-17,Art,8.016
2017-08-17,Binders,1233.826
2017-08-17,Chairs,4953.33
2017-08-17,Envelopes,23.36
2017-08-17,Furnishings,16.784
2017-08-17,Paper,8.56
2017-08-17,Phones,71.976
2017-08-17,Storage,540.57
2017-08-17,Supplies,5.552
2017-08-18,Accessories,2363.2400000000002
2017-08-18,Art,9.912
2017-08-18,Binders,2939.8579999999997
2017-08-18,Furnishings,204.38
2017-08-18,Phones,37.91
2017-08-18,Storage,1523.184
2017-08-19,Binders,493.00600000000003
2017-08-19,Paper,19.44
2017-08-20,Binders,239.12
2017-08-20,Paper,25.92
2017-08-20,Phones,143.84
2017-08-20,Storage,266.85
2017-08-20,Supplies,17.22
2017-08-21,Accessories,33.18
2017-08-21,Appliances,203.52
2017-08-21,Art,17.12
2017-08-21,Binders,4454.784
2017-08-21,Chairs,1255.104
2017-08-21,Envelopes,15.28
2017-08-21,Fasteners,35.0
2017-08-21,Furnishings,269.752
2017-08-21,Labels,51.75
2017-08-21,Paper,367.952
2017-08-21,Phones,431.968
2017-08-21,Storage,809.676
2017-08-21,Supplies,37.24
2017-08-21,Tables,568.728
2017-08-22,Tables,524.54
2017-08-23,Appliances,161.376
2017-08-23,Furnishings,2.784
2017-08-23,Paper,58.288
2017-08-23,Phones,4367.896
2017-08-24,Appliances,646.272
2017-08-24,Binders,28.416
2017-08-24,Paper,10.368
2017-08-25,Art,9.728
2017-08-25,Bookcases,130.98
2017-08-25,Paper,195.584
2017-08-25,Storage,25.696
2017-08-26,Accessories,71.98
2017-08-26,Furnishings,64.96
2017-08-26,Storage,53.72
2017-08-27,Accessories,1119.888
2017-08-27,Appliances,336.25600000000003
2017-08-27,Art,5.952
2017-08-27,Binders,878.576
2017-08-27,Chairs,230.28
2017-08-27,Copiers,879.984
2017-08-27,Envelopes,2.896
2017-08-27,Furnishings,319.036
2017-08-27,Paper,134.136
2017-08-27,Phones,347.97
2017-08-27,Storage,418.74
2017-08-27,Supplies,28.4
2017-08-27,Tables,1488.424
2017-08-28,Appliances,91.6
2017-08-28,Art,5.56
2017-08-28,Binders,99.68
2017-08-28,Paper,52.064
2017-08-28,Phones,35.168
2017-08-28,Supplies,21.81
2017-08-28,Tables,1137.75
2017-08-29,Art,9.408
2017-08-29,Binders,3.24
2017-08-29,Furnishings,148.02
2017-08-29,Labels,47.36
2017-08-29,Storage,27.44
2017-08-31,Accessories,659.9
2017-08-31,Appliances,638.73
2017-08-31,Binders,6.672
2017-08-31,Chairs,569.568
2017-08-31,Fasteners,8.376
2017-08-31,Paper,229.544
2017-08-31,Phones,689.408
2017-08-31,Storage,354.424
2017-08-31,Supplies,6.208
2017-09-01,Accessories,19.99
2017-09-01,Appliances,314.6
2017-09-01,Art,7.58
2017-09-01,Binders,22.92
2017-09-01,Chairs,498.26
2017-09-01,Furnishings,114.9
2017-09-01,Tables,283.56
2017-09-02,Accessories,2375.43
2017-09-02,Appliances,61.668000000000006
2017-09-02,Art,43.99
2017-09-02,Binders,1771.0120000000002
2017-09-02,Chairs,1498.386
2017-09-02,Fasteners,16.0
2017-09-02,Furnishings,538.112
2017-09-02,Labels,104.596
2017-09-02,Paper,256.052
2017-09-02,Phones,1599.354
2017-09-02,Storage,599.2
2017-09-02,Tables,491.054
2017-09-03,Accessories,385.77000000000004
2017-09-03,Art,11.52
2017-09-03,Binders,125.176
2017-09-03,Bookcases,239.666
2017-09-03,Chairs,272.565
2017-09-03,Envelopes,24.448
2017-09-03,Furnishings,108.4
2017-09-03,Paper,428.304
2017-09-04,Accessories,111.0
2017-09-04,Art,68.864
2017-09-04,Binders,631.1379999999999
2017-09-04,Bookcases,825.174
2017-09-04,Chairs,97.184
2017-09-04,Fasteners,14.82
2017-09-04,Paper,52.608000000000004
2017-09-04,Phones,48.736000000000004
2017-09-04,Storage,710.0540000000001
2017-09-04,Tables,2800.624
2017-09-05,Accessories,89.568
2017-09-05,Art,74.74
2017-09-05,Paper,15.552
2017-09-05,Storage,147.184
2017-09-07,Accessories,406.944
2017-09-07,Appliances,81.568
2017-09-07,Art,25.98
2017-09-07,Binders,1585.797
2017-09-07,Chairs,161.568
2017-09-07,Envelopes,4.896
2017-09-07,Furnishings,309.12
2017-09-07,Labels,29.24
2017-09-07,Paper,145.42
2017-09-07,Phones,582.2719999999999
2017-09-07,Storage,515.76
2017-09-08,Accessories,211.128
2017-09-08,Binders,42.616
2017-09-08,Chairs,213.43
2017-09-08,Copiers,319.984
2017-09-08,Fasteners,45.92
2017-09-08,Furnishings,21.184
2017-09-08,Paper,20.736
2017-09-08,Phones,416.904
2017-09-08,Storage,126.80000000000001
2017-09-08,Tables,765.625
2017-09-09,Accessories,514.5360000000001
2017-09-09,Appliances,11.176
2017-09-09,Art,37.152
2017-09-09,Binders,18.657
2017-09-09,Chairs,385.29200000000003
2017-09-09,Envelopes,17.48
2017-09-09,Furnishings,97.27199999999999
2017-09-09,Labels,27.567999999999998
2017-09-09,Paper,262.528
2017-09-09,Phones,1931.958
2017-09-09,Storage,1043.61
2017-09-09,Supplies,8.832
2017-09-10,Accessories,446.706
2017-09-10,Appliances,58.17
2017-09-10,Art,14.88
2017-09-10,Binders,802.4680000000001
2017-09-10,Chairs,362.352
2017-09-10,Paper,128.716
2017-09-10,Phones,407.064
2017-09-10,Storage,286.29
2017-09-11,Appliances,671.7360000000001
2017-09-11,Binders,1471.96
2017-09-11,Chairs,2231.84
2017-09-11,Envelopes,22.18
2017-09-11,Fasteners,24.728
2017-09-11,Furnishings,66.864
2017-09-11,Paper,338.596
2017-09-11,Phones,223.91199999999998
2017-09-11,Tables,512.19
2017-09-12,Appliances,90.86
2017-09-12,Binders,45.78
2017-09-12,Furnishings,8.36
2017-09-12,Paper,346.55
2017-09-13,Art,15.92
2017-09-14,Accessories,895.944
2017-09-14,Appliances,942.784
2017-09-14,Art,100.9
2017-09-14,Binders,22.194000000000003
2017-09-14,Chairs,702.7819999999999
2017-09-14,Furnishings,127.936
2017-09-14,Labels,56.7
2017-09-14,Machines,253.755
2017-09-14,Paper,113.522
2017-09-14,Phones,1079.85
2017-09-14,Storage,70.98
2017-09-15,Accessories,59.98
2017-09-15,Appliances,108.96
2017-09-15,Art,159.744
2017-09-15,Binders,2897.712
2017-09-15,Bookcases,782.94
2017-09-15,Chairs,916.0640000000001
2017-09-15,Furnishings,612.8599999999999
2017-09-15,Paper,195.832
2017-09-15,Phones,1129.45
2017-09-15,Storage,120.57999999999998
2017-09-15,Tables,300.904
2017-09-16,Accessories,137.96
2017-09-16,Art,5.98
2017-09-16,Binders,541.6379999999999
2017-09-16,Envelopes,17.568
2017-09-16,Fasteners,17.9
2017-09-16,Furnishings,22.512
2017-09-16,Paper,50.1
2017-09-16,Phones,55.992
2017-09-17,Accessories,89.97
2017-09-17,Art,9.912
2017-09-17,Binders,53.943999999999996
2017-09-17,Bookcases,1292.94
2017-09-17,Chairs,1042.35
2017-09-17,Labels,14.4
2017-09-17,Machines,480.0
2017-09-17,Paper,284.15999999999997
2017-09-17,Phones,1415.76
2017-09-17,Storage,295.79
2017-09-18,Accessories,101.34
2017-09-18,Art,131.688
2017-09-18,Binders,10.08
2017-09-18,Envelopes,125.708
2017-09-18,Furnishings,30.14
2017-09-18,Paper,523.25
2017-09-18,Phones,507.66
2017-09-18,Storage,47.584
2017-09-18,Supplies,34.48
2017-09-19,Accessories,239.534
2017-09-19,Art,99.292
2017-09-19,Binders,23.022
2017-09-19,Bookcases,72.588
2017-09-19,Furnishings,409.216
2017-09-19,Paper,32.4
2017-09-19,Phones,663.896
2017-09-19,Storage,108.24
2017-09-20,Accessories,345.41
2017-09-20,Binders,11.784
2017-09-20,Chairs,5496.174
2017-09-20,Fasteners,4.36
2017-09-20,Paper,52.28
2017-09-20,Phones,1404.51
2017-09-20,Storage,45.4
2017-09-21,Accessories,151.96
2017-09-21,Appliances,80.48
2017-09-21,Binders,34.362
2017-09-21,Paper,55.86
2017-09-21,Storage,15.51
2017-09-22,Accessories,1284.094
2017-09-22,Art,17.94
2017-09-22,Binders,782.0110000000001
2017-09-22,Bookcases,241.96
2017-09-22,Envelopes,13.392
2017-09-22,Furnishings,12.07
2017-09-22,Labels,27.72
2017-09-22,Paper,259.98
2017-09-22,Phones,478.95000000000005
2017-09-22,Storage,67.4
2017-09-22,Supplies,4685.696
2017-09-23,Accessories,539.894
2017-09-23,Appliances,354.096
2017-09-23,Binders,105.66399999999999
2017-09-23,Bookcases,180.588
2017-09-23,Chairs,594.816
2017-09-23,Envelopes,14.352
2017-09-23,Furnishings,29.328
2017-09-23,Paper,505.62399999999997
2017-09-23,Phones,39.984
2017-09-23,Storage,31.44
2017-09-24,Accessories,745.78
2017-09-24,Art,27.0
2017-09-24,Binders,54.28
2017-09-24,Chairs,1124.384
2017-09-24,Furnishings,302.856
2017-09-24,Labels,251.694
2017-09-24,Machines,506.28
2017-09-24,Paper,42.504
2017-09-24,Phones,3332.584
2017-09-24,Storage,55.8
2017-09-24,Supplies,7.3
2017-09-25,Accessories,119.96
2017-09-25,Art,16.168
2017-09-25,Binders,16.855
2017-09-25,Chairs,758.616
2017-09-25,Envelopes,24.448
2017-09-25,Furnishings,47.12
2017-09-25,Labels,20.7
2017-09-25,Storage,217.45000000000002
2017-09-25,Supplies,190.896
2017-09-26,Art,2.224
2017-09-26,Binders,948.216
2017-09-26,Chairs,419.136
2017-09-26,Envelopes,71.88
2017-09-26,Furnishings,9.24
2017-09-26,Paper,35.88
2017-09-28,Accessories,54.384
2017-09-28,Appliances,209.792
2017-09-28,Binders,79.431
2017-09-28,Furnishings,42.016000000000005
2017-09-28,Paper,24.72
2017-09-28,Storage,147.184
2017-09-28,Supplies,1.744
2017-09-29,Accessories,239.976
2017-09-29,Appliances,97.84
2017-09-29,Art,99.2
2017-09-29,Binders,46.672
2017-09-29,Chairs,136.47
2017-09-29,Envelopes,59.288
2017-09-29,Fasteners,35.0
2017-09-29,Furnishings,72.998
2017-09-29,Labels,7.968
2017-09-29,Machines,336.51
2017-09-29,Paper,75.55
2017-09-29,Storage,295.08799999999997
2017-09-29,Supplies,97.3
2017-09-29,Tables,344.22
2017-09-30,Accessories,159.98
2017-09-30,Appliances,3.89
2017-09-30,Binders,11.646
2017-09-30,Labels,20.664
2017-09-30,Paper,344.58
2017-10-01,Accessories,104.75
2017-10-01,Appliances,241.96
2017-10-01,Art,6.672
2017-10-01,Binders,144.304
2017-10-01,Chairs,559.76
2017-10-01,Machines,1704.89
2017-10-01,Paper,216.13
2017-10-02,Appliances,37.208
2017-10-02,Art,152.124
2017-10-02,Binders,257.284
2017-10-02,Bookcases,217.764
2017-10-02,Fasteners,8.94
2017-10-02,Furnishings,226.584
2017-10-02,Machines,369.16
2017-10-02,Paper,69.856
2017-10-02,Phones,150.774
2017-10-02,Storage,1575.14
2017-10-02,Supplies,39.072
2017-10-02,Tables,2314.116
2017-10-03,Accessories,371.97
2017-10-03,Appliances,17.92
2017-10-03,Art,27.27
2017-10-03,Binders,1793.98
2017-10-03,Furnishings,83.92
2017-10-03,Paper,15.552
2017-10-03,Storage,22.58
2017-10-03,Tables,171.288
2017-10-04,Furnishings,19.98
2017-10-05,Accessories,63.824
2017-10-05,Appliances,15.8
2017-10-05,Binders,135.648
2017-10-05,Chairs,656.55
2017-10-05,Fasteners,14.9
2017-10-05,Furnishings,72.9
2017-10-05,Machines,5199.96
2017-10-05,Paper,61.96
2017-10-05,Phones,256.722
2017-10-05,Tables,206.352
2017-10-06,Accessories,319.96
2017-10-06,Appliances,227.84
2017-10-06,Art,28.496000000000002
2017-10-06,Furnishings,41.96
2017-10-06,Paper,246.14999999999998
2017-10-06,Storage,635.2460000000001
2017-10-07,Accessories,1115.91
2017-10-07,Binders,54.694
2017-10-07,Bookcases,307.666
2017-10-07,Fasteners,18.936
2017-10-07,Phones,431.048
2017-10-07,Storage,666.192
2017-10-07,Tables,154.764
2017-10-08,Accessories,275.96000000000004
2017-10-08,Chairs,145.764
2017-10-08,Phones,103.192
2017-10-08,Storage,83.44
2017-10-09,Art,67.144
2017-10-09,Binders,31.055999999999997
2017-10-09,Bookcases,314.352
2017-10-09,Chairs,254.058
2017-10-09,Furnishings,45.888
2017-10-09,Paper,64.99600000000001
2017-10-09,Tables,719.095
2017-10-10,Chairs,239.358
2017-10-12,Accessories,1908.694
2017-10-12,Art,5.88
2017-10-12,Binders,181.712
2017-10-12,Bookcases,2154.9
2017-10-12,Chairs,254.604
2017-10-12,Fasteners,17.9
2017-10-12,Furnishings,40.48
2017-10-12,Paper,28.296
2017-10-12,Phones,369.544
2017-10-12,Tables,673.344
2017-10-13,Accessories,209.94
2017-10-13,Appliances,904.9
2017-10-13,Binders,5180.744
2017-10-13,Furnishings,10.476
2017-10-13,Labels,35.91
2017-10-13,Paper,119.056
2017-10-13,Phones,31.984
2017-10-13,Storage,408.272
2017-10-13,Tables,1504.52
2017-10-14,Accessories,46.36
2017-10-14,Binders,78.512
2017-10-14,Furnishings,9.46
2017-10-15,Art,99.6
2017-10-15,Furnishings,22.72
2017-10-15,Labels,180.43
2017-10-15,Paper,204.95
2017-10-15,Tables,510.24
2017-10-16,Accessories,18.528
2017-10-16,Binders,124.75
2017-10-16,Furnishings,547.3
2017-10-16,Machines,599.985
2017-10-16,Paper,307.776
2017-10-16,Tables,1875.258
2017-10-17,Art,10.64
2017-10-17,Paper,12.96
2017-10-17,Phones,52.792
2017-10-17,Storage,49.96
2017-10-19,Art,123.256
2017-10-19,Binders,1674.884
2017-10-19,Bookcases,328.3992
2017-10-19,Envelopes,8.96
2017-10-19,Furnishings,87.12
2017-10-19,Labels,31.5
2017-10-19,Paper,53.152
2017-10-19,Phones,326.25600000000003
2017-10-19,Storage,32.7
2017-10-19,Tables,115.643
2017-10-20,Art,17.808
2017-10-20,Binders,166.778
2017-10-20,Furnishings,43.936
2017-10-20,Labels,28.3
2017-10-20,Paper,106.512
2017-10-20,Phones,15.984
2017-10-20,Storage,670.176
2017-10-20,Tables,284.364
2017-10-21,Accessories,28.4
2017-10-21,Appliances,185.56
2017-10-21,Art,17.856
2017-10-21,Binders,75.495
2017-10-21,Chairs,1162.432
2017-10-21,Furnishings,45.696
2017-10-21,Paper,9.248000000000001
2017-10-21,Phones,1769.9080000000001
2017-10-21,Storage,980.496
2017-10-21,Tables,262.11
2017-10-22,Art,36.44
2017-10-22,Binders,3.168
2017-10-22,Chairs,579.136
2017-10-22,Copiers,11199.968
2017-10-22,Envelopes,95.58
2017-10-22,Phones,2485.29
2017-10-22,Storage,333.09
2017-10-22,Tables,426.205
2017-10-23,Accessories,55.2
2017-10-23,Appliances,2.22
2017-10-23,Art,10.272
2017-10-23,Binders,13.326
2017-10-23,Furnishings,314.76
2017-10-23,Paper,81.4
2017-10-23,Phones,1723.72
2017-10-23,Storage,272.85600000000005
2017-10-23,Tables,878.64
2017-10-24,Fasteners,11.68
2017-10-24,Tables,517.405
2017-10-26,Accessories,19.99
2017-10-26,Binders,114.72
2017-10-26,Envelopes,251.58
2017-10-26,Labels,20.92
2017-10-26,Phones,180.192
2017-10-26,Storage,55.616
2017-10-26,Tables,356.85
2017-10-27,Art,13.632
2017-10-27,Binders,5.607
2017-10-27,Bookcases,556.665
2017-10-27,Envelopes,15.84
2017-10-27,Paper,110.01599999999999
2017-10-27,Phones,194.98399999999998
2017-10-27,Tables,189.576
2017-10-28,Accessories,50.176
2017-10-28,Envelopes,47.98
2017-10-28,Furnishings,77.952
2017-10-28,Labels,21.93
2017-10-28,Paper,63.504
2017-10-28,Storage,147.184
2017-10-29,Paper,46.96
2017-10-30,Accessories,442.4
2017-10-30,Appliances,1702.12
2017-10-30,Art,19.9
2017-10-30,Binders,102.65599999999999
2017-10-30,Bookcases,199.98
2017-10-30,Chairs,817.7719999999999
2017-10-30,Furnishings,33.0
2017-10-30,Labels,73.86
2017-10-30,Paper,28.156
2017-10-30,Phones,148.48
2017-10-30,Storage,171.34
2017-10-30,Supplies,35.06
2017-10-30,Tables,251.006
2017-10-31,Art,5.248
2017-10-31,Envelopes,9.912
2017-10-31,Phones,508.768
2017-11-01,Binders,25.12
2017-11-01,Paper,230.69
2017-11-01,Tables,2665.62
2017-11-02,Accessories,2249.91
2017-11-02,Appliances,272.13599999999997
2017-11-02,Art,96.476
2017-11-02,Binders,590.352
2017-11-02,Chairs,1131.292
2017-11-02,Envelopes,90.756
2017-11-02,Fasteners,23.82
2017-11-02,Furnishings,28.332
2017-11-02,Paper,55.050000000000004
2017-11-02,Phones,859.2
2017-11-02,Storage,512.47
2017-11-02,Supplies,384.592
2017-11-03,Accessories,284.026
2017-11-03,Art,55.984
2017-11-03,Binders,34.127
2017-11-03,Chairs,307.136
2017-11-03,Copiers,959.984
2017-11-03,Furnishings,57.361999999999995
2017-11-03,Labels,27.33
2017-11-03,Paper,237.66000000000003
2017-11-03,Phones,361.376
2017-11-03,Storage,52.4
2017-11-03,Tables,2159.552
2017-11-04,Accessories,166.696
2017-11-04,Appliances,167.44
2017-11-04,Art,4.3
2017-11-04,Binders,16.652
2017-11-04,Labels,28.608
2017-11-04,Machines,7999.98
2017-11-04,Paper,9.664
2017-11-04,Phones,1503.888
2017-11-04,Storage,247.104
2017-11-04,Tables,523.764
2017-11-05,Accessories,550.74
2017-11-05,Binders,194.53
2017-11-05,Chairs,128.124
2017-11-05,Furnishings,101.4
2017-11-05,Paper,377.03
2017-11-05,Phones,592.7479999999999
2017-11-05,Storage,243.992
2017-11-05,Tables,166.5
2017-11-06,Accessories,125.91
2017-11-06,Appliances,499.584
2017-11-06,Art,19.58
2017-11-06,Binders,20.202
2017-11-06,Chairs,576.9399999999999
2017-11-06,Envelopes,15.28
2017-11-06,Furnishings,67.562
2017-11-06,Labels,41.4
2017-11-06,Paper,561.876
2017-11-06,Storage,323.55600000000004
2017-11-06,Tables,2036.86
2017-11-07,Accessories,507.65000000000003
2017-11-07,Appliances,100.94
2017-11-07,Binders,59.952
2017-11-07,Chairs,272.97
2017-11-07,Phones,1121.5140000000001
2017-11-07,Tables,350.352
2017-11-08,Art,109.9
2017-11-08,Furnishings,274.2
2017-11-09,Accessories,1118.586
2017-11-09,Binders,9.64
2017-11-09,Chairs,739.368
